ID,FearID,fear,JoyID,joy,LoveID,love,SadID,Sadness,SurpriseID,surprise,AngerID,anger,NoEmotionID,none,NoOfEmotions,Include,Question Text
50546373,50546373,notfear,50546373,NoJoy,50546373,notlove,50546373,notsadness,50546373,surprise,50546373,NotAnger,50546373,,1,Yes,"""I'm trying to use IBM Watson visual recognition in a web application. I want to send the path of the photo uploaded by the client to a function or a controller so I can use it to build and get a result from visual recognition(build an object).I managed to get the path like this(in internet explorer):I want to know how can i send the path to a controller or to a function in c#.I also tried to build a form and add an action to the controller but the controller name didn't show up."""
44276413,44276413,notfear,44276413,NoJoy,44276413,notlove,44276413,notsadness,44276413,notsurprise,44276413,NotAnger,44276413,NoEmotion,0,Yes,"""Error:Execution failed for task ':app:transformResourcesWithMergeJavaResForDebug'."""
43130920,43130920,notfear,43130920,NoJoy,43130920,notlove,43130920,notsadness,43130920,surprise,43130920,NotAnger,43130920,,1,Yes,"""I'm trying out Microsoft Cognitive Services Face API now, looking at here as reference:Now, I don't understand why the second parameter for AddPersonFaceAsync is taking in GUID. My logic tells me that you would want to add the groupId of the person, and the name of the person (the same name that is used when calling CreatePersonAsync). But the function requires that I pass in a GUID?What GUID do I use here? Do I just generate anything? How is that GUID is going to be associated with the person's name?"""
48865892,48865892,notfear,48865892,NoJoy,48865892,notlove,48865892,notsadness,48865892,notsurprise,48865892,NotAnger,48865892,NoEmotion,0,YES,"""I am currently working on a project which get the images(scandir by php) from the server() and then pass it to Microsoft Emotion API for emotion analysis.However, after I pass the concatenated url to the ajax request, I got below error:My code is like this:I tried to remove ""JSON_FORCE_OBJECT"" in json_encode while the same error shown."""
50860448,50860448,notfear,50860448,NoJoy,50860448,notlove,50860448,notsadness,50860448,notsurprise,50860448,NotAnger,50860448,NoEmotion,0,Yes,"""Using Google Client Library interacting with the vision library.I have a function to detect labels from an image.GoogleVision.pyI have an api to call this function.However, it does not return the result and errors with the following"""
52906415,52906415,notfear,52906415,NoJoy,52906415,notlove,52906415,notsadness,52906415,notsurprise,52906415,NotAnger,52906415,NoEmotion,0,Yes,"""Here is my vollyNetworking codehere is my errorHere my cloud console shows the exact amount of request so it means that my request is going to my console so what could be the problem?"""
42004626,42004626,notfear,42004626,NoJoy,42004626,love,42004626,notsadness,42004626,notsurprise,42004626,NotAnger,42004626,,1,Yes,"""I use Microsoft Face API and I want to show data to final user, but how can I use foreach to atteint faceAttributes->age ?There is an example of JSON fileI tried this code but not working :Thanks !"""
38860919,38860919,notfear,38860919,NoJoy,38860919,notlove,38860919,notsadness,38860919,notsurprise,38860919,NotAnger,38860919,NoEmotion,0,Yes,"""I'm trying to use Google Vision service with NodeJs. However when I request a text detection of an image, it gives only English Alphabet characters (characters without accents) which is not enough for me. How can I get the UTF-32 characters?For example: the real text ""  renci"" but the service returns ""ogrenci"""""
53530035,53530035,notfear,53530035,NoJoy,53530035,notlove,53530035,notsadness,53530035,notsurprise,53530035,NotAnger,53530035,NoEmotion,0,Yes,"""I made a project in order to get all features of an image. It is: Labels and face features (This is my goal).In the beginning, I use the api: ""com.google.apis:google-api-services-vision:v1-rev404-1.25.0"" with success when it detect labels; but it didnt work with faces recognition (Using getFaceAnnotations() function).ThenI tried with the api: 'com.google.cloud:google-cloud-vision:1.53.0' (Because it has the funcion getFaceAnnotationsList) but it is impossible to me to  create the credentials correctly:My code is:...It returns an exception in: ImageAnnotatorClient client = ImageAnnotatorClient.create(imageAnnotatorSettings.I need help please. Which library should I use and if its the second one. What should I do?Thank you"""
55450247,55450247,notfear,55450247,NoJoy,55450247,notlove,55450247,notsadness,55450247,notsurprise,55450247,NotAnger,55450247,NoEmotion,0,Yes,"""Given a batch of images i have to find the images that fit together the best like in the example given below, but my solutions are not working:Left imageRight imageI tried firstly with google cloud Vision API but it wasn't giving good results, then i trained a model over with ludwig but it will take forever to try all the possible combinations of images, as i have 2500 left images and 2500 right images.is there a way to find this out or decrease the possible cases so that i can use it in my model."""
53585778,53585778,fear,53585778,NoJoy,53585778,notlove,53585778,Sadness,53585778,notsurprise,53585778,NotAnger,53585778,,2,Yes,"""According to the, the maximum number of image files per request is 16., however, I'm finding that the maximum number of requests per minute is as high as 1800. Is there any way to submit that many requests in such a short period of time from a single machine? I'm using curl on a Windows laptop, and I'm not sure how to go about submitting a second request before waiting for the first to finish almost a minute later (if such a thing is possible)."""
39641111,39641111,notfear,39641111,NoJoy,39641111,notlove,39641111,notsadness,39641111,notsurprise,39641111,NotAnger,39641111,NoEmotion,0,Yes,"""I am building an app that has a qr scanner using the google vision api. I am having trouble stopping the camera after the qr code is read. the flow isonce the qr-code received a detection the app should return to the main activity.If i do not callit works fine but the device heats up a lot and has a significant impact on battery drain. however if i release the camera source the mainActivity becomes un-responsive and the app will crash.Why is it becoming unresponsive? and where is the correct place to release the camera source?QrActivityQrReader Class"""
43657393,43657393,notfear,43657393,NoJoy,43657393,notlove,43657393,notsadness,43657393,surprise,43657393,NotAnger,43657393,,1,Yes,"""I am creating an android library (.aar) that is using the Google android vision Gradle dependencies for OCRing. But I am unable to figure out how should I can add the Gradle dependency to the .aar File.I don't want to add Google dependency separately while using my .aar because my library project already contains the same.I have tried one solution by pushing the .aar file to local maven then using the same in the application but in that case I was still unable to find the Google Vision classes to use.Thanks."""
42135072,42135072,notfear,42135072,NoJoy,42135072,love,42135072,notsadness,42135072,notsurprise,42135072,NotAnger,42135072,,1,Yes,"""I am working with Watson Visual Recognition and have successfully created a custom classifier.I notice the build in default classifier can return a hierarchy eg: Animals/Dog, But how to create a custom classifier return response contains ""type_hierarchy"" such as default classifier ?It may be necessary to train a custom classifier with more positive class and negative class or it is possibly due to me being on the trial version  ?!!"""
